mean,std,var,rms,zcr,min,max,peak_to_peak,median,iqr,energy,entropy_energy,skew,kurt,centroid,rolloff,bandwidth,flatness,contrast,entropy_spectral,label,filename
0.013408012,0.105588526,0.011148937,0.106436424,0.06851473721590909,-0.43488124,0.9999924,1.4348736,0.0,0.008716093376278877,249.79811,530.97595,2.793598246125557,17.502258987631738,1540.753647099688,2856.8198464133525,1321.8223646698366,0.33201247,16.073403317068546,-11309.173303705002,tutup,dataset48k/train\tutup\tutup48k-tutup_0.wav.wav
0.016662175,0.13063082,0.017064413,0.13168919,0.10430353338068182,-0.4777831,0.9999875,1.4777706,0.0,0.03817113069817424,382.39203,889.0337,1.2673646371478007,5.896949741367962,1696.4451088907952,2866.362970525568,1242.3703484309933,0.28242174,17.025880768874973,-12615.258185920266,tutup,dataset48k/train\tutup\tutup48k-tutup_1.wav.wav
0.016749693,0.13067499,0.017075954,0.13174409,0.1041259765625,-0.4775896,0.99999607,1.4775857,0.0,0.03834363794885576,382.71094,889.7912,1.2669588930025923,5.88891209716884,1694.7546804164958,2863.671320134943,1235.0560831104624,0.28251505,17.058393545540365,-12600.998083197537,tutup,dataset48k/train\tutup\tutup48k-tutup_10.wav.wav
0.021115238,0.14683229,0.02155972,0.14834276,0.10613458806818182,-0.45894438,0.9999853,1.4589297,0.0,0.05981033621355891,485.2229,952.42896,1.9246369710210591,8.354001592884723,1685.755839778347,2907.227117365057,1270.4891390570845,0.21552414,18.32480652538143,-12525.114156758606,tutup,dataset48k/train\tutup\tutup48k-tutup_100.wav.wav
0.021255787,0.14688927,0.021576459,0.14841922,0.10613458806818182,-0.45882675,0.999998,1.4588248,0.0,0.06007742788642645,485.72327,953.6057,1.9228174994415665,8.338829527307729,1683.7561586058473,2901.354425603693,1270.2848972916365,0.21552606,18.250418240375847,-12508.258092343473,tutup,dataset48k/train\tutup\tutup48k-tutup_101.wav.wav
0.019238308,0.12277106,0.015072733,0.12426924,0.08354048295454546,-0.52619725,0.9999972,1.5261945,0.0,0.03034995379857719,340.5147,627.4934,2.904141226605053,14.751757829425678,1402.0658172809353,2521.831720525568,1288.3583331688692,0.226756,16.43133722022768,-10158.9511129085,tutup,dataset48k/train\tutup\tutup48k-tutup_102.wav.wav
0.021243423,0.1468747,0.021572176,0.14840303,0.10613458806818182,-0.45883578,0.999997,1.4588327,0.0,0.0601132782176137,485.6173,953.44916,1.9229709071230188,8.34002249138654,1684.5170702743735,2904.7801624644885,1270.4149997086065,0.21554479,18.26006029084411,-12514.671823119113,tutup,dataset48k/train\tutup\tutup48k-tutup_103.wav.wav
0.019233769,0.122772746,0.015073147,0.12427021,0.08362926136363637,-0.526141,0.9999969,1.5261378,0.0,0.030355294235050678,340.52002,627.47845,2.9042670621328823,14.752528043849189,1402.1676461196648,2521.3423295454545,1288.41003164515,0.22677077,16.428908005067086,-10159.790766866576,tutup,dataset48k/train\tutup\tutup48k-tutup_104.wav.wav
0.019162722,0.12274202,0.015065604,0.12422888,0.08365145596590909,-0.52633125,0.9999905,1.5263218,0.0,0.03025598730891943,340.29355,626.9361,2.9057387922013262,14.765725220292193,1404.3570461591034,2525.2574573863635,1291.7093608459852,0.22733106,16.408018850595035,-10177.845774600657,tutup,dataset48k/train\tutup\tutup48k-tutup_105.wav.wav
0.019157367,0.12275591,0.0150690125,0.12424177,0.08329634232954546,-0.52613276,0.99999,1.5261228,0.0,0.030253120698034763,340.3642,626.9724,2.9058688616747146,14.766256637847242,1403.8648508775013,2524.523370916193,1290.3834756794927,0.22734436,16.431882163946337,-10173.78656155916,tutup,dataset48k/train\tutup\tutup48k-tutup_106.wav.wav
0.019213248,0.12276356,0.015070891,0.12425796,0.08347389914772728,-0.52619606,0.999995,1.526191,0.0,0.03031699568964541,340.45288,627.31335,2.904683026952685,14.756407363444882,1402.0961242094077,2521.0976340553975,1288.3853563428283,0.22677864,16.42509563896349,-10159.201015137129,tutup,dataset48k/train\tutup\tutup48k-tutup_107.wav.wav
0.021258121,0.14688644,0.021575624,0.14841674,0.10613458806818182,-0.45880002,0.9999982,1.4587982,0.0,0.06011291593313217,485.7071,953.6068,1.9227735945141526,8.338477226045246,1683.257822247831,2903.067294034091,1269.4399864800146,0.21537429,18.23672016450443,-12504.057797379875,tutup,dataset48k/train\tutup\tutup48k-tutup_108.wav.wav
0.021387333,0.14105855,0.019897515,0.1426707,0.103515625,-0.4139839,0.99998707,1.413971,0.0,0.06267123250290751,448.82626,925.19727,1.93198454349764,8.364569068605277,1661.0705353668966,2886.1833052201705,1285.4702011707905,0.19211765,18.752828055159384,-12317.199426029181,tutup,dataset48k/train\tutup\tutup48k-tutup_109.wav.wav
0.016698709,0.13065818,0.01707156,0.13172095,0.10421475497159091,-0.4776819,0.9999911,1.477673,0.0,0.03826831071637571,382.57648,889.4384,1.2670692642402355,5.892858114442266,1696.3078396904805,2868.3205344460225,1237.2588837795354,0.2825656,17.037196397506207,-12614.100148660791,tutup,dataset48k/train\tutup\tutup48k-tutup_11.wav.wav
0.018289095,0.122296885,0.014956528,0.123656854,0.07638272372159091,-0.5775432,0.99999267,1.5775359,0.0,0.024366897298023105,337.16696,597.8164,3.024551076583957,16.196808908272693,1378.222460126807,2562.451171875,1339.9001129189796,0.22425151,15.960642375007833,-9962.549792562457,tutup,dataset48k/train\tutup\tutup48k-tutup_110.wav.wav
0.021447385,0.14105363,0.01989613,0.14267486,0.10369318181818182,-0.41373023,0.99999315,1.4137233,0.0,0.06276163179427385,448.85242,925.5688,1.930980107494265,8.356171009974386,1659.1141108069162,2884.225741299716,1283.9537228013612,0.19195513,18.73534374435918,-12300.736840289477,tutup,dataset48k/train\tutup\tutup48k-tutup_111.wav.wav
0.018288303,0.12228578,0.014953813,0.12364577,0.07602761008522728,-0.57776314,0.99999243,1.5777556,0.0,0.02436778915580362,337.10648,597.7578,3.0246062536137583,16.197028885398996,1379.6853951740848,2568.5685591264205,1342.624208878433,0.22424628,15.975402218454416,-9974.588402716283,tutup,dataset48k/train\tutup\tutup48k-tutup_112.wav.wav
0.018199591,0.12223453,0.014941281,0.123581976,0.07594992897727272,-0.5780371,0.999984,1.578021,0.0,0.02413769334089011,336.75873,597.0327,3.0264455114558686,16.214818973491187,1358.3787660584735,2502.7454723011365,1327.6359385465792,0.2235795,15.973874232097984,-9799.408511889184,tutup,dataset48k/train\tutup\tutup48k-tutup_113.wav.wav
0.01825457,0.12226696,0.014949211,0.12362217,0.07576127485795454,-0.5777121,0.9999896,1.5777018,0.0,0.024315342074260116,336.9778,597.50287,3.0251986135427305,16.203504489136833,1375.1448582433986,2549.7270063920455,1338.1336364596837,0.2235032,15.990596902081377,-9937.229030705703,tutup,dataset48k/train\tutup\tutup48k-tutup_114.wav.wav
0.018346796,0.12230308,0.0149580445,0.12367155,0.07611638849431818,-0.5775266,0.9999982,1.5775249,0.0,0.024542497005313635,337.24707,598.1945,3.023182255374321,16.184199130166498,1376.3313768057508,2564.6534312855115,1338.0053345018378,0.2241187,15.987999061464132,-9946.990217124592,tutup,dataset48k/train\tutup\tutup48k-tutup_115.wav.wav
0.021180082,0.1409093,0.019855432,0.1424922,0.10342684659090909,-0.4139264,0.99996907,1.4138955,0.0,0.062130989506840706,447.70386,922.95435,1.9350471802290685,8.39033011719912,1665.450405072687,2894.0135609019885,1290.5398769967012,0.19231302,18.616869732272747,-12354.062751848063,tutup,dataset48k/train\tutup\tutup48k-tutup_116.wav.wav
0.021039309,0.14076915,0.019815955,0.14233273,0.10324928977272728,-0.4135851,0.99995655,1.4135417,0.0,0.061743983533233404,446.70227,921.1964,1.9370590949285993,8.407932995292724,1669.5885820698845,2901.59912109375,1297.8340190354256,0.19280054,18.5832579534656,-12388.90244557462,tutup,dataset48k/train\tutup\tutup48k-tutup_117.wav.wav
0.02149163,0.14107104,0.01990104,0.14269873,0.10369318181818182,-0.4136747,0.9999971,1.4136717,0.0,0.0628975909203291,449.00256,925.93604,1.9303680469698263,8.351232475574514,1658.9197498494805,2882.512872869318,1284.1236848167011,0.19202566,18.70823997060255,-12299.10149098468,tutup,dataset48k/train\tutup\tutup48k-tutup_118.wav.wav
0.018349383,0.12230859,0.014959391,0.12367737,0.07611638849431818,-0.5775591,0.99999833,1.5775574,0.0,0.02452983136754483,337.27884,598.2212,3.0231590983656393,16.184041317133968,1376.490008250616,2557.8019575639205,1337.6175976967172,0.22415991,15.96569036375657,-9948.29531521134,tutup,dataset48k/train\tutup\tutup48k-tutup_119.wav.wav
0.016750539,0.13066606,0.01707362,0.13173534,0.10421475497159091,-0.47765517,0.9999964,1.4776516,0.0,0.03835727204568684,382.66013,889.7357,1.2669812554180715,5.888669138400024,1695.2235665922606,2865.384188565341,1236.0456140403455,0.28249753,17.064672802415345,-12604.95334046129,tutup,dataset48k/train\tutup\tutup48k-tutup_12.wav.wav
0.018308684,0.12228167,0.014952808,0.12364472,0.07620516690340909,-0.57758725,0.99999464,1.5775819,0.0,0.024401222821325064,337.10077,597.8823,3.0240254007607352,16.192074055821596,1377.789562895597,2564.1640403053975,1339.0758166702615,0.22417618,15.935955113520825,-9958.987744097727,tutup,dataset48k/train\tutup\tutup48k-tutup_120.wav.wav
0.019982526,0.13424112,0.018020678,0.13572022,0.09720126065340909,-0.43257526,0.99998593,1.4325612,0.0,0.05450194561854005,406.16058,846.2219,2.0400674175460023,9.64496154242995,1622.7081631909232,2774.1127707741475,1347.4229494253952,0.16692272,19.017246208549686,-11994.818156601474,tutup,dataset48k/train\tutup\tutup48k-tutup_121.wav.wav
0.01669744,0.11363073,0.012911943,0.11485098,0.07454057173295454,-0.5548722,0.99999386,1.5548661,0.0,0.011304114013910294,290.856,514.4175,3.349032951630604,19.28199439436037,1580.8728543687141,2983.572110262784,1542.426048199117,0.19505805,15.209361607812196,-11644.286424186497,tutup,dataset48k/train\tutup\tutup48k-tutup_122.wav.wav
0.016685663,0.11363486,0.012912882,0.11485335,0.07445179332386363,-0.5550741,0.9999925,1.5550666,0.0,0.011230329051613808,290.86798,514.3475,3.3493985954320027,19.285485086610404,1582.8550647021898,2985.7743696732955,1541.640231320663,0.19471167,15.191162003020066,-11660.870307621317,tutup,dataset48k/train\tutup\tutup48k-tutup_123.wav.wav
0.019835314,0.13415618,0.017997883,0.1356146,0.09711248224431818,-0.4326976,0.99997294,1.4326706,0.0,0.0543379420414567,405.52866,844.78516,2.042439900649498,9.666253811881413,1626.1146278427734,2779.251376065341,1353.2272434398171,0.16634953,19.007705212011576,-12023.408275916465,tutup,dataset48k/train\tutup\tutup48k-tutup_124.wav.wav
0.016661486,0.11361229,0.012907751,0.114827506,0.07447398792613637,-0.5551305,0.9999903,1.5551207,0.0,0.011162803508341312,290.7371,514.1348,3.3499770495943513,19.29129023122374,1583.9599558652453,2987.487238103693,1543.0059054616615,0.19482134,15.194801482746799,-11670.115301497513,tutup,dataset48k/train\tutup\tutup48k-tutup_125.wav.wav
0.016715115,0.11365108,0.012916569,0.11487369,0.07445179332386363,-0.55503064,0.99999565,1.5550263,0.0,0.011333971284329891,290.971,514.5868,3.3486218041581433,19.27726592090863,1582.729125185019,2981.8592418323865,1542.5326139321432,0.19470619,15.240167641359694,-11659.81657851779,tutup,dataset48k/train\tutup\tutup48k-tutup_126.wav.wav
0.016715115,0.11365108,0.012916569,0.11487369,0.07445179332386363,-0.55503064,0.99999565,1.5550263,0.0,0.011333971284329891,290.971,514.5868,3.3486218041581433,19.27726592090863,1582.729125185019,2981.8592418323865,1542.5326139321432,0.19470619,15.240167641359694,-11659.81657851779,tutup,dataset48k/train\tutup\tutup48k-tutup_127.wav.wav
0.01672083,0.11365049,0.012916435,0.11487393,0.07454057173295454,-0.5550744,0.99999595,1.5550704,0.0,0.011358531890437007,290.97223,514.6065,3.3485245479510843,19.276691613753627,1580.7398446392822,2977.6994185014205,1541.8362636829172,0.19512562,15.163073624002829,-11643.173705977419,tutup,dataset48k/train\tutup\tutup48k-tutup_128.wav.wav
0.020055847,0.13428766,0.018033175,0.13577706,0.09720126065340909,-0.43242988,0.99999213,1.432422,0.0,0.054666340816766024,406.50076,846.97375,2.038686776480774,9.634079460641273,1620.517957562053,2771.176424893466,1342.7121655929589,0.16695264,18.93313410772376,-11976.439754438221,tutup,dataset48k/train\tutup\tutup48k-tutup_129.wav.wav
0.023203615,0.13905351,0.019335879,0.14097619,0.079833984375,-0.5454069,0.99998367,1.5453906,0.0,0.03332985960878432,438.22803,722.5857,2.755693779533908,13.085803450138815,1375.727224901532,2484.638006036932,1203.0192194230024,0.29373673,15.818545747249122,-9942.019885203175,tutup,dataset48k/train\tutup\tutup48k-tutup_13.wav.wav
0.020095112,0.1343017,0.018036949,0.13579677,0.0972900390625,-0.4325253,0.9999954,1.4325207,0.0,0.05479763634502888,406.6188,847.2882,2.0381267802624192,9.629119715678518,1620.6553803406416,2770.931729403409,1343.3085305762008,0.16696294,19.01565359228036,-11977.592806240367,tutup,dataset48k/train\tutup\tutup48k-tutup_130.wav.wav
0.016704448,0.11363931,0.012913893,0.11486048,0.07454057173295454,-0.5550324,0.9999945,1.5550269,0.0,0.011276539182290435,290.9041,514.47473,3.3489825866635785,19.28102551014611,1579.4849884046891,2976.720636541193,1538.9406900825538,0.19440037,15.257102572510115,-11632.676518296299,tutup,dataset48k/train\tutup\tutup48k-tutup_131.wav.wav
0.020104848,0.13430959,0.018039064,0.135806,0.0972900390625,-0.4324453,0.9999961,1.4324415,0.0,0.05478503741323948,406.67407,847.3893,2.0380188116546476,9.628146223637938,1620.7093616448446,2768.240079012784,1343.7714143136293,0.16678675,19.000970947806955,-11978.045741909398,tutup,dataset48k/train\tutup\tutup48k-tutup_132.wav.wav
0.016725732,0.11364404,0.012914969,0.11486827,0.07447398792613637,-0.5549866,0.9999967,1.5549834,0.0,0.011354920919984579,290.94354,514.6186,3.3483617754217887,19.27467029732324,1581.8527668784766,2983.816805752841,1541.3777896485951,0.19517444,15.228119626173994,-11652.484413670558,tutup,dataset48k/train\tutup\tutup48k-tutup_133.wav.wav
0.015286436,0.1071977,0.011491348,0.10828215,0.062744140625,-0.50199294,0.9999968,1.5019897,0.0,0.009350355248898268,258.53677,473.8673,3.458769064820336,21.214287696756124,1545.35593195835,3001.434881036932,1542.8523106187974,0.21355702,15.345151944194296,-11347.563350248705,tutup,dataset48k/train\tutup\tutup48k-tutup_134.wav.wav
0.017997935,0.122970834,0.015121827,0.12428094,0.09296209161931818,-0.40592384,0.99998045,1.4059043,0.0,0.03853395231999457,340.57883,721.9167,2.278953860810723,11.579027711235232,1700.247943378005,3016.116610440341,1484.6106716968482,0.15180536,17.828303098233185,-12647.344260472939,tutup,dataset48k/train\tutup\tutup48k-tutup_135.wav.wav
0.015146721,0.1071959,0.011490961,0.10826072,0.06273304332386363,-0.5026196,0.9999807,1.5026003,0.0,0.008918197359889746,258.43448,473.0216,3.463037387619503,21.261669497390667,1562.3294743530641,3055.267888849432,1553.371993760862,0.21562673,15.310286510160456,-11489.26665209046,tutup,dataset48k/train\tutup\tutup48k-tutup_136.wav.wav
0.0179851,0.122981824,0.01512453,0.12428996,0.09293989701704546,-0.40629908,0.9999787,1.4062778,0.0,0.038405991392210126,340.62827,721.8872,2.2791126024355837,11.582783826924612,1704.8588914825,3032.266512784091,1491.0819883484712,0.15192546,17.804483296336745,-12686.260128101947,tutup,dataset48k/train\tutup\tutup48k-tutup_137.wav.wav
0.015287633,0.10719349,0.011490445,0.10827814,0.062744140625,-0.5019893,0.99999714,1.5019865,0.0,0.009356170194223523,258.51764,473.86972,3.4586741427352314,21.212919553176974,1548.7757793910062,3018.563565340909,1543.7655374357141,0.21412446,15.31579704110765,-11376.098951247892,tutup,dataset48k/train\tutup\tutup48k-tutup_138.wav.wav
0.015252164,0.10718834,0.01148934,0.10826804,0.06282182173295454,-0.5020525,0.9999934,1.5020459,0.0,0.009277914883568883,258.4694,473.65784,3.459627789716271,21.223917916928443,1557.8459742503567,3044.011896306818,1547.3976090023555,0.2152124,15.3137907934258,-11451.81823098664,tutup,dataset48k/train\tutup\tutup48k-tutup_139.wav.wav
0.023345133,0.1390877,0.019345392,0.14103328,0.07947887073863637,-0.5452635,0.9999976,1.5452611,0.0,0.03364687692373991,438.58304,723.677,2.7529422328530813,13.063650821835484,1376.5008269833056,2487.329656427557,1203.84637290976,0.29399687,15.857710092050437,-9948.384324127475,tutup,dataset48k/train\tutup\tutup48k-tutup_14.wav.wav
0.015278165,0.10719403,0.01149056,0.10827733,0.06273304332386363,-0.5020468,0.9999961,1.502043,0.0,0.009324473328888416,258.51376,473.81543,3.458951668107826,21.216109607065015,1548.0232607559665,3018.563565340909,1541.7219929343612,0.21416359,15.352798386528,-11369.819200471982,tutup,dataset48k/train\tutup\tutup48k-tutup_140.wav.wav
0.015296571,0.10719952,0.011491737,0.108285375,0.06283291903409091,-0.5020416,0.99999803,1.5020397,0.0,0.009361974196508527,258.5522,473.9367,3.4583895710797106,21.210295232365247,1548.6700015342299,3018.3188698508525,1544.3239494570337,0.21412626,15.335103865127607,-11375.216215365981,tutup,dataset48k/train\tutup\tutup48k-tutup_141.wav.wav
0.018110694,0.1230171,0.015133208,0.12434309,0.09287331321022728,-0.4051519,0.99999076,1.4051427,0.0,0.03882485395297408,340.91956,722.8375,2.2768065285326573,11.560055276456767,1699.7590468539377,3021.255215731534,1485.1815055581817,0.15199639,17.78928226435107,-12643.218763092891,tutup,dataset48k/train\tutup\tutup48k-tutup_142.wav.wav
0.01816118,0.1230162,0.015132985,0.12434956,0.09296209161931818,-0.40524578,0.9999951,1.4052409,0.0,0.038946494460105896,340.95502,723.1185,2.275817430014817,11.551973855807546,1698.724568155619,3018.563565340909,1483.7142804810774,0.15175794,17.76931751528769,-12634.48989657464,tutup,dataset48k/train\tutup\tutup48k-tutup_143.wav.wav
0.015234424,0.10718638,0.011488919,0.108263604,0.06273304332386363,-0.5023106,0.9999911,1.5023017,0.0,0.00918312557041645,258.4482,473.53693,3.460195316958614,21.230438070778003,1551.0660984424867,3025.9044300426135,1542.9557374268081,0.21435839,15.286084985114917,-11395.2138604015,tutup,dataset48k/train\tutup\tutup48k-tutup_144.wav.wav
0.018069142,0.12298569,0.0151254805,0.12430597,0.09322842684659091,-0.40517715,0.9999873,1.4051645,0.0,0.038761869771406054,340.71603,722.438,2.277421763872374,11.56671266959169,1702.3326560175,3025.9044300426135,1487.6509408577049,0.15187718,17.849026320253284,-12664.937446840846,tutup,dataset48k/train\tutup\tutup48k-tutup_145.wav.wav
0.018110694,0.1230171,0.015133208,0.12434309,0.09287331321022728,-0.4051519,0.99999076,1.4051427,0.0,0.03882485395297408,340.91956,722.8375,2.2768065285326573,11.560055276456767,1699.7590468539377,3021.255215731534,1485.1815055581817,0.15199639,17.78928226435107,-12643.218763092891,tutup,dataset48k/train\tutup\tutup48k-tutup_146.wav.wav
0.018177288,0.1230282,0.015135936,0.12436378,0.09296209161931818,-0.40528652,0.9999965,1.405283,0.0,0.038954450050368905,341.03302,723.28357,2.27552691921102,11.54921213399556,1697.3714555130143,3012.201482599432,1483.213661314769,0.15163684,17.775094018571142,-12623.073367747738,tutup,dataset48k/train\tutup\tutup48k-tutup_147.wav.wav
0.0169488,0.12069854,0.014568137,0.12188273,0.08696954900568182,-0.41305795,0.9999981,1.413056,0.0,0.03025682899169624,327.56155,678.59937,2.397037765420961,13.007623648489432,1836.5313357756445,3358.6902965198865,1583.3827052028741,0.17248745,17.05822086178682,-13802.69721677638,tutup,dataset48k/train\tutup\tutup48k-tutup_148.wav.wav
0.0119129345,0.09558464,0.009136423,0.096324146,0.05776145241477273,-0.487057,0.9999956,1.4870526,0.0,0.0,204.58742,393.57553,3.78242637851667,25.021675637181097,1454.4851428864922,2790.017977627841,1423.8701362554318,0.28958714,14.400564637968786,-10592.153168916122,tutup,dataset48k/train\tutup\tutup48k-tutup_149.wav.wav
0.016682686,0.13062456,0.017062776,0.13168557,0.10439231178977272,-0.47772917,0.99998975,1.477719,0.0,0.03818343440070748,382.371,889.103,1.2670571222129638,5.894442691920702,1703.8659170713252,2898.1733842329545,1248.2185257435156,0.2826288,17.007401683451747,-12677.878484371091,tutup,dataset48k/train\tutup\tutup48k-tutup_15.wav.wav
0.016720684,0.13067117,0.017074954,0.13173662,0.10421475497159091,-0.4777274,0.99999315,1.4777205,0.0,0.038273883517831564,382.66754,889.62604,1.2670971439788503,5.891491616258413,1695.2032106353327,2865.384188565341,1235.7473499456794,0.28254032,17.042391595059982,-12604.781626485781,tutup,dataset48k/train\tutup\tutup48k-tutup_16.wav.wav
0.02307937,0.13899025,0.019318292,0.1408934,0.08001154119318182,-0.54500216,0.999972,1.5449741,0.0,0.032993015833199024,437.71347,721.511,2.7578436655935152,13.10490861802758,1377.985498054119,2486.1061789772725,1206.1286508080004,0.29352066,15.874610127008264,-9960.599958700723,tutup,dataset48k/train\tutup\tutup48k-tutup_17.wav.wav
0.023152847,0.13901244,0.01932446,0.14092734,0.08001154119318182,-0.545465,0.99997944,1.5454445,0.0,0.03318910486996174,437.92435,722.0945,2.756694305365098,13.094284143040028,1371.5601645205136,2472.158536044034,1202.3977230249398,0.29255438,15.867275329336904,-9907.74488958202,tutup,dataset48k/train\tutup\tutup48k-tutup_18.wav.wav
0.016763069,0.13067043,0.017074762,0.13174127,0.1041259765625,-0.477627,0.9999977,1.4776247,0.0,0.03839414217509329,382.69458,889.82794,1.2669274279840812,5.887616157364631,1694.5002455379304,2862.692538174716,1234.9063900289375,0.2825029,17.038749921823733,-12598.851869476892,tutup,dataset48k/train\tutup\tutup48k-tutup_19.wav.wav
0.016732717,0.13065018,0.01706947,0.13171732,0.1041259765625,-0.4774933,0.9999947,1.477488,0.0,0.03830933081917465,382.55545,889.525,1.2670506740414011,5.890560080611593,1694.094063175982,2861.469060724432,1233.9245134328758,0.28244922,17.06915971484758,-12595.425711800683,tutup,dataset48k/train\tutup\tutup48k-tutup_2.wav.wav
0.023350235,0.1390878,0.019345414,0.1410342,0.07947887073863637,-0.5453255,0.99999815,1.5453236,0.0,0.0336423993576318,438.58878,723.71234,2.752839508316838,13.062796217529122,1376.7170196754096,2487.5743519176135,1204.1875373129203,0.29402357,15.84427101285406,-9950.16302322377,tutup,dataset48k/train\tutup\tutup48k-tutup_20.wav.wav
0.02334991,0.13909298,0.01934686,0.14103927,0.07947887073863637,-0.5452844,0.99999803,1.5452824,0.0,0.03364241146482527,438.62024,723.72906,2.7528367825006983,13.06275745822142,1376.6809373077845,2487.5743519176135,1204.337095147679,0.29400584,15.84702641462695,-9949.866157569508,tutup,dataset48k/train\tutup\tutup48k-tutup_21.wav.wav
0.023292925,0.13909055,0.019346181,0.14102745,0.07939009232954546,-0.5454273,0.99999225,1.5454196,0.0,0.033536766190081835,438.54675,723.32306,2.7539891801729692,13.072186931752046,1371.1420472288798,2474.1160999644885,1201.0982173438601,0.2923752,15.859839678476126,-9904.30648040187,tutup,dataset48k/train\tutup\tutup48k-tutup_22.wav.wav
0.016420033,0.13051376,0.017033841,0.13154261,0.10404829545454546,-0.478526,0.99996054,1.4784865,0.0,0.0375797760207206,381.54126,886.9486,1.2673814792345193,5.918753562885163,1698.9245887449388,2874.1932262073865,1247.6984977065624,0.28267327,16.865022839194076,-12636.177608674152,tutup,dataset48k/train\tutup\tutup48k-tutup_23.wav.wav
0.023299748,0.13908613,0.019344952,0.14102422,0.07974520596590909,-0.5453673,0.99999315,1.5453604,0.0,0.03353086533024907,438.52664,723.3594,2.7537562070071466,13.070739388948414,1373.9027001433653,2480.7228781960225,1203.4060890187002,0.2930916,15.882289874847624,-9927.011208880049,tutup,dataset48k/train\tutup\tutup48k-tutup_24.wav.wav
0.023323368,0.13907856,0.019342845,0.14102066,0.07974520596590909,-0.545326,0.99999565,1.5453217,0.0,0.03356822254136205,438.5045,723.5084,2.753294389402678,13.066629422866242,1372.1360705206432,2476.318359375,1203.2646474099795,0.2926349,15.884961359736145,-9912.481091052901,tutup,dataset48k/train\tutup\tutup48k-tutup_25.wav.wav
0.016747436,0.13066785,0.017074088,0.13173673,0.1041259765625,-0.47762507,0.999996,1.4776211,0.0,0.038316297344863415,382.66815,889.73236,1.26694779298425,5.888957070565974,1694.8416661429437,2864.160711115057,1235.2336552501763,0.28247532,17.0180254296792,-12601.731835543424,tutup,dataset48k/train\tutup\tutup48k-tutup_26.wav.wav
0.023292925,0.13909055,0.019346181,0.14102745,0.07939009232954546,-0.5454273,0.99999225,1.5454196,0.0,0.033536766190081835,438.54675,723.32306,2.7539891801729692,13.072186931752046,1371.1420472288798,2474.1160999644885,1201.0982173438601,0.2923752,15.859839678476126,-9904.30648040187,tutup,dataset48k/train\tutup\tutup48k-tutup_27.wav.wav
0.02307937,0.13899025,0.019318292,0.1408934,0.08001154119318182,-0.54500216,0.999972,1.5449741,0.0,0.032993015833199024,437.71347,721.511,2.7578436655935152,13.10490861802758,1377.985498054119,2486.1061789772725,1206.1286508080004,0.29352066,15.874610127008264,-9960.599958700723,tutup,dataset48k/train\tutup\tutup48k-tutup_28.wav.wav
0.016662175,0.13063082,0.017064413,0.13168919,0.10430353338068182,-0.4777831,0.9999875,1.4777706,0.0,0.03817113069817424,382.39203,889.0337,1.2673646371478007,5.896949741367962,1696.4451088907952,2866.362970525568,1242.3703484309933,0.28242174,17.025880768874973,-12615.258185920266,tutup,dataset48k/train\tutup\tutup48k-tutup_29.wav.wav
0.023196429,0.13906607,0.019339373,0.14098741,0.07965642755681818,-0.54574805,0.9999827,1.5457308,0.0,0.03324623219668865,438.29773,722.5492,2.7558827884835266,13.087872209212811,1374.4954027583317,2480.9675736860795,1203.6744022490802,0.29332486,15.85374090103002,-9931.886559112369,tutup,dataset48k/train\tutup\tutup48k-tutup_3.wav.wav
